Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Box Quantity for Variants (product.metafields.custom.box_quantity_for_variants),Care guide (product.metafields.descriptors.care_guide),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Nightgown style (product.metafields.shopify.nightgown-style),Size (product.metafields.shopify.size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Box Quantity (product.metafields.wholesale.box_quantity),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Added with Markets Pro,Price / Added with Markets Pro,Compare At Price / Added with Markets Pro,Included / International,Price / International,Compare At Price / International,Status
beach-pool-towel-set-bundle-5-pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/116.jpg?v=1723200766,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach-pool-towel-set-bundle-5-pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/striped-beach-towels.webp?v=1694424918,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach-pool-towel-set-bundle-5-pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/yellow-stripe-beach-towel-4.jpg?v=1687417526,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach-pool-towel-set-bundle-5-pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/GreyStripedPool_BeachTowel4.jpg?v=1687423092,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach-pool-towel-set-bundle-5-pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/BlueStriped5.jpg?v=1685092652,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach-pool-towel-set-bundle-5-pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/red-stripe-beach-towel-1.png?v=1687420898,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beach-pool-towel-set-bundle-5-pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/white---pool-and-beach-towel-4.png?v=1685027768,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaise-lounge-chair-cover-pool-and-beach-towel-set,Chaise Lounge Chair Cover & Pool and Beach Towel Set,"<p><strong>What makes this product so special?</strong> <br><br><span data-mce-fragment=""1"">This product offers a unique and complete set for pool or beach outing. It includes a lounge chair cover made of 100% cotton terry fabric in classic white and two pool and beach towels in varying colors -- blue striped, grey striped, red striped, yellow striped, or all white. The towels are also made of 100% cotton.</span><br></p>
<span data-mce-fragment=""1""><br><strong>Size:</strong> 33""x 87'' 15"" inches (83cm x 220cm x 38 cm)<br><strong>Material: </strong>100% Cotton Terry Fabric<br><strong>Color: </strong>White  <br><br><br><strong>Size:</strong><br>- <strong>White:</strong> 35""x 68""inches (88 cm x 172cm), XL Towel <br> <strong> SKU:</strong> BUNDLE-3GTXCCWPT<br>- <strong>Blue:</strong> 32"" x 64"" inches (81cm x 162cm)<br>  <strong data-mce-fragment=""1"">SKU: </strong>BUNDLE-3GTXCCBSPT<br>- <strong>Yellow:</strong> 32""x 60"" inches (81cm x 152 cm)<br>  <strong data-mce-fragment=""1"">SKU: </strong>BUNDLE-3GTXCCYS<br>- <strong>Grey:</strong> 32""x 64"" inches (81cm x 162 cm)<br>  <strong data-mce-fragment=""1"">SKU: </strong>BUNDLE-3GTXCCGSPT<br>-<strong> Red:</strong> 27"" x 54"" inches (68cm x 137 cm)<br>  <strong data-mce-fragment=""1"">SKU: </strong>BUNDLE-3GTXCCRS<br><strong>Material:</strong> 100% Cotton <br><strong>Color Options: </strong>Blue Striped, Grey Striped, Red Striped, Yellow Striped or All White<br></span>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Towels > Beach Towels,cotton,"",true,Beach Towel Color,Blue,,,,,,,,BUNDLE-3GTXCCBSPT,2150.0278338,shopify,deny,manual,105.00,130.00,true,true,,,,,'68585269,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/ChairCover-BlueStriped2kopya.webp?v=1690277484,1,"",false,,Refresh your outdoor lounging routine with this premium bundle including a crisp white 100 % cotton terry lounge chair cover and two matching 100 % cotton pool and beach towels in your choice of striped or solid colors. Developed to deliver resort-level comfort and style by the pool or at the beach. ,,"Wash chair covers in warm water (below 60°C / 140°F) on a gentle cycle with similar colors.
Do not use bleach.
Tumble dry on low to medium heat (below 60°C / 140°F) and remove promptly.
Ensure it is completely dry before folding. Iron on low heat if needed.
For more details, please contact us at customerservice@globaltexusa.com",FALSE,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/ChairCover-BlueStriped2kopya.webp?v=1690277484,lb,,,true,,,true,,,true,,,active
chaise-lounge-chair-cover-pool-and-beach-towel-set,,,,,,,,,Grey,,,,,,,,BUNDLE-3GTXCCGSPT,2154.5637575,shopify,deny,manual,105.00,130.00,true,true,,,,,'68618037,https://cdn.shopify.com/s/files/1/0765/3320/3253/products/ChairCover-GreyStriped2kopya.webp?v=1690448956,2,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/products/ChairCover-GreyStriped2kopya.webp?v=1690448956,lb,,,,,,,,,,,,
chaise-lounge-chair-cover-pool-and-beach-towel-set,,,,,,,,,Yellow,,,,,,,,BUNDLE-3GTXCCYSPT,2267.96185,shopify,deny,manual,110.00,130.00,true,true,,,,,'68650805,https://cdn.shopify.com/s/files/1/0765/3320/3253/products/ChairCover-YellowStriped1kopya.webp?v=1690448979,3,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/products/ChairCover-YellowStriped1kopya.webp?v=1690448979,lb,,,,,,,,,,,,
chaise-lounge-chair-cover-pool-and-beach-towel-set,,,,,,,,,Red,,,,,,,,BUNDLE-3GTXCCRSPT,2041.165665,shopify,deny,manual,105.00,130.00,true,true,,,,,'68683573,https://cdn.shopify.com/s/files/1/0765/3320/3253/products/ChairCover-RedStriped2kopya.webp?v=1690449002,4,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/products/ChairCover-RedStriped2kopya.webp?v=1690449002,lb,,,,,,,,,,,,
chaise-lounge-chair-cover-pool-and-beach-towel-set,,,,,,,,,White,,,,,,,,BUNDLE-3GTXCCWPT,2267.96185,shopify,deny,manual,110.00,130.00,true,true,,,,,'68716341,https://cdn.shopify.com/s/files/1/0765/3320/3253/products/ChairCover-WhitePoolTowel_1.webp?v=1690449025,5,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/products/ChairCover-WhitePoolTowel_1.webp?v=1690449025,lb,,,,,,,,,,,,
down-feather-comforter-duvet-insert,Down Feather Duvet Insert (Comforter),"<p><strong>What makes this product so special? <br><br></strong>This premium Down Feather Duvet Insert (Comforter) is made from is sure to bring comfort to any bedroom. Its white color will remain bright and light all year round, and it's perfect for single beds. Indulge in a cozy night's sleep and enjoy extra warmth on cold winter nights.<br></p>
<p><span><br>Down Feather Duvet Insert (Comforter)<br><strong>Queen Size: </strong>90″ x 90″ inches (228cm x 228 cm)<br><strong>SKU:</strong> ROOM-QDFDI9090<br><strong>King Size:</strong> 104"" x 90"" inches (264cm x 228 cm)<br><b>SKU: </b>ROOM-KDFDI10490<b><br></b><strong>Material:</strong> 90% Feather, 10% Down<br></span><strong>Color:</strong><span> White</span></p>
<div style=""position: absolute; left: -3px; top: 174px;"" id=""gtx-trans"">
<div class=""gtx-trans-icon""><br></div>
</div>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Down Feather,"",true,Size,Queen,,,,,,,,ROOM-QDFDI9090,3175.14659,shopify,deny,manual,390.00,465.00,true,true,,,,,'55483701,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-1_1.webp?v=1689922918,1,"",false,Down Feather Comforter (Duvet Insert - Single),"Elevate your sleep with our Down Feather Duvet Insert (Comforter). Filled with 90 % feathers and 10 % down, housed in a crisp white cover, available in Queen (90″×90″) and King (104″×90″) sizes, designed to deliver plush warmth, premium durability, and refined comfort. ","Queen: 7 pcs /
King: 6 pcs","Wash similar colored duvet inserts only when necessary, using cold water (30°C / 86°F) on a gentle cycle.
Use a mild detergent that does not contain bleach or brighteners.
Tumble dry on low heat (below 55°C / 130°F), which may require 2-3 cycles for thorough drying. Adding dryer balls can help maintain fluffiness and speed up drying.
Ensure the duvet insert is completely dry before storing to prevent moisture buildup and odors.
If needed, lightly iron on a low setting to smooth out wrinkles.",FALSE,'21,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
down-feather-comforter-duvet-insert,,,,,,,,,King,,,,,,,,ROOM-KDFDI10490,3175.14659,shopify,deny,manual,400.00,495.00,true,true,,,,,'55516469,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-3_1.webp?v=1689922935,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
down-feather-comforter-duvet-insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-4_708c17d6-9d51-4a69-9a97-303a5b999c83.webp?v=1689922956,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-feather-comforter-duvet-insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-6_1.webp?v=1689922956,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-feather-comforter-duvet-insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-5_1.webp?v=1689922956,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-feather-comforter-duvet-insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-7_1.webp?v=1689922953,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-feather-comforter-duvet-insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/25_6b294a91-4f3b-4e9e-a69c-d6bc3f2df817.jpg?v=1756459817,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-feather-pillow-insert,Down Feather Pillow Insert,"<p><strong>What makes this product so special?</strong></p>
<p>Our Down Feather Pillow Insert is a luxurious sleep item crafted from premium material in a pristine white hue. Enjoy a naturally elegant sleep with this super-soft insert, and wake up feeling refreshed and rejuvenated. <br></p>
<p>Please note that this product is available for bulk purchases only.</p>
<p><strong>Pillow Insert</strong><br><strong>Queen Size:</strong> 20""x30"" inches (50cm x 76 cm)<br><strong>SKU:</strong> ROOM-QDFPI2030<br><strong>King Size:</strong> 20""x36"" inches (50cm x 91 cm)<br><strong>SKU:</strong> ROOM-KDFPI2036<br><strong>Material:</strong> 90% Feather, 10% Down<br><strong>Color:</strong> White</p>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding,Down Feather,pillowquantity,true,Size,Queen,,,,,,,,ROOM-QDFPI2030,1270.058636,shopify,deny,manual,135.00,170.00,true,true,,,,,'84289333,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrofiberPillowInsert4_1.webp?v=1690027466,1,"",false,,Rest easy on our luxurious Down Feather Pillow Insert filled with premium down and feathers to provide plush support and elegant comfort. Crafted for side and back sleepers seeking hotel-grade softness and refined relaxation. ,,"Wash similar colored pillow inserts only when necessary (rarely) in warm water (30°C / 86°F) on a delicate cycle.
Use a mild detergent that does not contain bleach or brighteners.
Tumble dry on a low heat setting (below 55°C / 130°F) until fully dry. 
Ensure it is completely dry before use or storage.
Fluff or reshape if needed.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'2,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
down-feather-pillow-insert,,,,,,,,,King,,,,,,,,ROOM-KDFPI2036,1406.136347,shopify,deny,manual,155.00,190.00,true,true,,,,,'51256629,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrofiberPillowInsert3_2.webp?v=1690027466,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
down-feather-pillow-insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrofiberPillowInsert5_1.webp?v=1690027466,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-feather-pillow-insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrofiberPillowInsert2_2.webp?v=1689922404,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down-feather-pillow-insert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/27_ef2002f5-ee8c-4282-ad29-f8c105a85f78.jpg?v=1756460036,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffle-batrobe-slippers-bundle,Waffle  Bathrobe & Slippers Bundle,"<p><strong>What makes this product so special?</strong><br><br>Relax in complete luxury with the Waffle <span>Bathrobe </span>&amp; Slippers. Made from 100% cotton, this cozy set ensures maximum softness and breathability for all-day comfort. The classic white design gives a timeless look that will effortlessly upgrade any bathroom.</p>
<p><span><strong>What's Included: </strong><br><br>Waffle Bathrobe White Color<br><strong>Size:</strong> XL(One Fits for All)- <strong>D</strong><b>esigned to conform to all shapes and sizes.</b><br></span><strong>Material:</strong><span> 100% Cotton <br></span><strong>Color:</strong><span> White  <br><strong>SKU: </strong>BUNDLE-3GTXWBWS<br><br>Pairs-Set of 2 units.<br><strong>Size:</strong> Base length 11"", Width 5""<br><strong>Material:</strong> 100% Cotton <br><strong>Color:</strong> White<br><br></span></p>",Globaltex Fine Linens,Apparel & Accessories,cotton,"",true,Title,Default Title,,,,,,,,BUNDLE-3GTXWBWS,1587.573295,shopify,deny,manual,120.00,135.00,true,true,,,,,'45477941,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WaffleBathrobe3_2.webp?v=1689861933,1,"",false,,"Indulge in luxurious comfort with our Waffle Bathrobe & Slippers Bundle made from 100% cotton in a crisp white finish. The set includes an XL one-size-fits-most waffle bathrobe plus matching slippers, delivering a spa-level experience for home, resort or hotel living. ",,"Wash waffle bathrobes in warm water (40°C / 104°F) on a gentle cycle with similar colors.
Use a mild detergent without bleach or brighteners.
Tumble dry on low to medium heat (below 60°C / 140°F).
For best results, remove promptly after drying to maintain texture and shape.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'1,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
waffle-batrobe-slippers-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WaffleBathrobe1_1.webp?v=1687419835,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffle-batrobe-slippers-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WaffleSlippers2_2.webp?v=1689861933,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffle-batrobe-slippers-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WaffleBathrobe4_2.webp?v=1689861933,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffle-batrobe-slippers-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WaffleSlippers4_2.webp?v=1689861932,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffle-batrobe-slippers-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/slippers.webp?v=1719225982,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffle-batrobe-slippers-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/34_c3866f43-4b17-4930-970b-a79266a9edd5.jpg?v=1756460092,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microfiber-duvet-pillow-i̇nsert-pillowcase-bundle,Microfiber (Down Alternative) Duvet & Pillow Insert + Pillowcase Bundle,"<p><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">What makes this product so special?</strong><br><br>This set is made with 100% soft cotton sateen and includes a microfiber duvet and pillow insert plus a white pillowcase. <br><strong data-mce-fragment=""1""><br>What's Included: <br><br></strong>Down Alternative (Microfiber) Duvet Insert<br></span><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Queen Size: </strong>90"" x 90"" inches (228cm x 228 cm)<br><strong data-mce-fragment=""1"">SKU:</strong> BUNDLE-5GTXQDIPPC<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">King Size:</strong> 104""x 90"" inches (264cm x 228 cm)<br><strong data-mce-fragment=""1"">SKU:</strong> BUNDLE-5GTXKDIPPC<b data-mce-fragment=""1""><br data-mce-fragment=""1""></b><strong data-mce-fragment=""1"">Material: </strong>100% Microfiber Inside and Outside fabric 100% cotton<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Color:</strong> White</span></p>
<p><span data-mce-fragment=""1"">Pillow Insert  <br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Queen Size:</strong> 20""x30"" inches (50cm x 76 cm)<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">King Size:</strong> 20""x36"" inches (50cm x 91 cm)<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Material: </strong>100% Microfiber  Inside and Outside fabric 100% cotton<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Color:</strong> White  <br><br>2 x Pillowcase<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Queen Size:</strong> 21""x 30"" inches (50cm x 76 cm)<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">King Size:</strong> 21″ x 36″  inches (53cm x 91 cm)<br></span></p>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding,Microfiber+Cotton Sateen,complete,true,Duvet Size,Queen,,,,,,,,BUNDLE-5GTXQDIPPC,5443.10844,shopify,deny,manual,350.00,387.00,true,true,,,,,'26752565,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-1_063d259a-5af6-46e4-9098-736b158e676e.webp?v=1689858064,1,"",false,,"Enjoy cozy and breathable sleep with our Microfiber Duvet, Pillow Insert and Pillowcase Bundle. Made with a soft cotton sateen shell and hypoallergenic microfiber fill, this all-in-one bedding set provides long-lasting comfort, easy care and a hotel-quality feel for your home.",,"Wash similar colored pillow inserts only when necessary (rarely) in warm water (30°C / 86°F) on a delicate cycle.
Use a mild detergent that does not contain bleach or brighteners.
Tumble dry on a low heat setting (below 55°C / 130°F) until fully dry. 
Ensure it is completely dry before use or storage.
Fluff or reshape if needed.
For more details, please contact us at customerservice@globaltexusa.com.",FALSE,'1,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
microfiber-duvet-pillow-i̇nsert-pillowcase-bundle,,,,,,,,,King,,,,,,,,BUNDLE-5GTXKDIPPC,4535.9237,shopify,deny,manual,380.00,421.00,true,true,,,,,'05734965,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-3_74e2b263-9c88-4793-8665-310432a0ec50.webp?v=1689858065,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
microfiber-duvet-pillow-i̇nsert-pillowcase-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-5_eb1342ca-199d-4a81-9d5f-09624d32b752.webp?v=1689858065,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microfiber-duvet-pillow-i̇nsert-pillowcase-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-6_ee66adc6-22e8-472b-85b9-6b85e9ef3adc.webp?v=1689858065,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microfiber-duvet-pillow-i̇nsert-pillowcase-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/Microfiber-Duvet-Insert-_Kare_-7_d6511329-c313-4670-b958-d0b35430c8b8.webp?v=1689858054,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microfiber-duvet-pillow-i̇nsert-pillowcase-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/MicrofiberPillowInsert1_1.webp?v=1689858060,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microfiber-duvet-pillow-i̇nsert-pillowcase-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WhitePillowCase2_2.webp?v=1689858054,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microfiber-duvet-pillow-i̇nsert-pillowcase-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/WhitePillowCase3_2.webp?v=1689858054,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duvet-cover-set-honeycomb-blanket-bundle,Duvet Cover Set & Honeycomb Blanket Bundle,"<p><strong data-mce-fragment=""1"">What makes this product so special?<br><br></strong><span data-mce-fragment=""1"">Experience superior comfort with this Duvet Cover Set &amp; Honeycomb Blanket Bundle. Made with 100% cotton, the bundle includes a duvet cover set and a honeycomb blanket in a single shade of white. Enjoy the luxuriously soft feel of organic cotton and Turkish cotton, perfect for all types of home, hotel, resort and hospitality settings.</span><br></p>
<span data-mce-fragment=""1""><strong data-mce-fragment=""1"">What's Included:</strong><br><br>Duvet Cover</span><strong data-mce-fragment=""1""><br data-mce-fragment=""1"">Queen Size: </strong><span data-mce-fragment=""1"">90″ x 95″ inches (228cm x 241 cm)<br></span><strong>SKU: </strong>BUNDLE-2GTXDCQHB<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">King Size: </strong><span data-mce-fragment=""1"">106″ x 95″ inches (268cm x 241 cm)<br></span><strong>SKU: </strong>BUNDLE-2GTXDCKHB<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">California King Size: </strong><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">112”x102” inches (284cm x 254 cm)<br><strong>SKU: </strong>BUNDLE-2GTXWHDCHB<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Material: </strong><span data-mce-fragment=""1"">100% Cotton <br data-mce-fragment=""1""></span><strong data-mce-fragment=""1"">Color:</strong><span data-mce-fragment=""1""> </span>White<br><br><span data-mce-fragment=""1"">Honeycomb Blanket<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Size: </strong>95""x 95"" inches (241cm x 241 cm)</span><span data-mce-fragment=""1""><b data-mce-fragment=""1""><br data-mce-fragment=""1""></b><strong data-mce-fragment=""1"">Material: </strong>100% Cotton <br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Color:</strong> White</span></span><br><br>",Globaltex Fine Linens,Home & Garden > Linens & Bedding > Bedding,Cotton,complete,true,Duvet Cover Set Size,Queen,,,,,,,,BUNDLE-2GTXDCQHB,4445.205226,shopify,deny,manual,285.00,319.00,true,true,,,,,'10577717,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/HoneyCombBlanket3_c5e19c54-d544-42a5-b6ed-17eb64c7b33f.webp?v=1689857493,1,"",false,,"Upgrade your bedroom with this 100% cotton bundle including a crisp white duvet cover set and textured honeycomb blanket. Designed for hotel-quality comfort and effortless style, perfect for homes, resorts or hospitality use. ",,"Machine wash at a temperature below 60° with similar colors.
Do not bleach.
Low drying.
To prevent wrinkles: Shake the fabric between the wash and dry cycle. Make sure your dryer load isn't too full so your sheets can move. To prevent creases from forming, remove your sheets or duvet from the dryer as soon as the program is finished. Dry completely, then fold and iron",FALSE,,,,,,,,,,,,,,lb,,,true,,,true,,,true,,,active
duvet-cover-set-honeycomb-blanket-bundle,,,,,,,,,King,,,,,,,,BUNDLE-2GTXDCKHB,3900.894382,shopify,deny,manual,315.00,348.00,true,true,,,,,'10610485,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/HoneyCombBlanket4_1.webp?v=1689857489,2,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
duvet-cover-set-honeycomb-blanket-bundle,,,,,,,,,California King,,,,,,,,BUNDLE-2GTXWHDCHB,4585.8188607,shopify,deny,manual,355.00,396.00,true,true,,,,,'10643253,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/HoneyCombBlanket10_1.webp?v=1689857493,3,"",,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
duvet-cover-set-honeycomb-blanket-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/HoneyCombBlanket9_1.webp?v=1689857494,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duvet-cover-set-honeycomb-blanket-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/HoneyCombBlanket11_1.webp?v=1689857490,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duvet-cover-set-honeycomb-blanket-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/3320/3253/files/HoneyCombBlanket13_1.webp?v=1689857489,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
